,Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
3021,22,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,24 Feb 2020
3022,23,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,27 Feb 2020
3023,24,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,25 Feb 2020
3024,25,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,800,29 Feb 2020
3025,26,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,28 Feb 2020
3026,27,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,500,500,26 Feb 2020
3027,28,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,25 Feb 2020
3028,29,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,600,600,24 Feb 2020
3029,30,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,29 Feb 2020
3030,31,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,200,400,300,28 Feb 2020
3031,32,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,27 Feb 2020
3032,33,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,26 Feb 2020
3033,34,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,600,500,25 Feb 2020
3034,35,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,24 Feb 2020
3035,36,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,18 Feb 2020
3036,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,17 Feb 2020
3037,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,16 Feb 2020
3038,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,600,15 Feb 2020
3039,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,14 Feb 2020
3040,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,13 Feb 2020
3041,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,12 Feb 2020
3042,43,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,900,800,10 Feb 2020
3043,44,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,14 Jan 2020
3044,45,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1200,1200,13 Jan 2020
3045,46,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,1000,1000,12 Jan 2020
3046,47,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,10 Jan 2020
3047,48,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,09 Jan 2020
3048,49,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1500,08 Jan 2020
3049,50,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,07 Jan 2020
3050,No Data Found,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,900,24 Jun 2020
3051,2,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,21 Jun 2020
3052,3,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,30 May 2020
3053,4,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,18 May 2020
3054,5,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1300,1500,1400,15 May 2020
3055,6,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,13 Mar 2020
3056,7,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,12 Mar 2020
3057,8,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,1010,500,01 Mar 2020
3058,9,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,09 Mar 2020
3059,10,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,04 Mar 2020
3060,11,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,03 Mar 2020
3061,12,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,02 Mar 2020
3062,13,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,29 Feb 2020
3063,14,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,28 Feb 2020
3064,15,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,27 Feb 2020
3065,16,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,26 Feb 2020
3066,17,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,25 Feb 2020
3067,18,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,24 Feb 2020
3068,19,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,29 Feb 2020
3069,20,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,800,26 Feb 2020
3070,21,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,25 Feb 2020
3071,22,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,24 Feb 2020
3072,23,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,27 Feb 2020
3073,24,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,25 Feb 2020
3074,25,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,800,29 Feb 2020
3075,26,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,28 Feb 2020
3076,27,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,500,500,26 Feb 2020
3077,28,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,25 Feb 2020
3078,29,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,600,600,24 Feb 2020
3079,30,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,29 Feb 2020
3080,31,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,200,400,300,28 Feb 2020
3081,32,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,27 Feb 2020
3082,33,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,26 Feb 2020
3083,34,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,600,500,25 Feb 2020
3084,35,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,24 Feb 2020
3085,36,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,18 Feb 2020
3086,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,17 Feb 2020
3087,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,16 Feb 2020
3088,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,600,15 Feb 2020
3089,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,14 Feb 2020
3090,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,13 Feb 2020
3091,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,12 Feb 2020
3092,43,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,900,800,10 Feb 2020
3093,44,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,14 Jan 2020
3094,45,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1200,1200,13 Jan 2020
3095,46,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,1000,1000,12 Jan 2020
3096,47,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,10 Jan 2020
3097,48,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,09 Jan 2020
3098,49,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1500,08 Jan 2020
3099,50,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,07 Jan 2020
3100,No Data Found,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,900,24 Jun 2020
3101,2,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,21 Jun 2020
3102,3,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,30 May 2020
3103,4,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,18 May 2020
3104,5,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1300,1500,1400,15 May 2020
3105,6,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,13 Mar 2020
3106,7,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,12 Mar 2020
3107,8,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,1010,500,01 Mar 2020
3108,9,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,09 Mar 2020
3109,10,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,04 Mar 2020
3110,11,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,03 Mar 2020
3111,12,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,02 Mar 2020
3112,13,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,29 Feb 2020
3113,14,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,28 Feb 2020
3114,15,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,27 Feb 2020
3115,16,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,26 Feb 2020
3116,17,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,25 Feb 2020
3117,18,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,24 Feb 2020
3118,19,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,29 Feb 2020
3119,20,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,800,26 Feb 2020
3120,21,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,25 Feb 2020
3121,22,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,24 Feb 2020
3122,23,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,27 Feb 2020
3123,24,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,25 Feb 2020
3124,25,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,800,29 Feb 2020
3125,26,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,28 Feb 2020
3126,27,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,500,500,26 Feb 2020
3127,28,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,25 Feb 2020
3128,29,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,600,600,24 Feb 2020
3129,30,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,29 Feb 2020
3130,31,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,200,400,300,28 Feb 2020
3131,32,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,27 Feb 2020
3132,33,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,26 Feb 2020
3133,34,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,600,500,25 Feb 2020
3134,35,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,24 Feb 2020
3135,36,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,18 Feb 2020
3136,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,17 Feb 2020
3137,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,16 Feb 2020
3138,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,600,15 Feb 2020
3139,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,14 Feb 2020
3140,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,13 Feb 2020
3141,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,12 Feb 2020
3142,43,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,900,800,10 Feb 2020
3143,44,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,14 Jan 2020
3144,45,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1200,1200,13 Jan 2020
3145,46,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,1000,1000,12 Jan 2020
3146,47,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,10 Jan 2020
3147,48,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,09 Jan 2020
3148,49,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1500,08 Jan 2020
3149,50,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,07 Jan 2020
3150,No Data Found,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,900,24 Jun 2020
3151,2,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,21 Jun 2020
3152,3,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,30 May 2020
3153,4,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,18 May 2020
3154,5,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1300,1500,1400,15 May 2020
3155,6,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,13 Mar 2020
3156,7,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,12 Mar 2020
3157,8,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,1010,500,01 Mar 2020
3158,9,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1350,09 Mar 2020
3159,10,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,04 Mar 2020
3160,11,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,03 Mar 2020
3161,12,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,02 Mar 2020
3162,13,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,29 Feb 2020
3163,14,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,28 Feb 2020
3164,15,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,27 Feb 2020
3165,16,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,26 Feb 2020
3166,17,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,25 Feb 2020
3167,18,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,24 Feb 2020
3168,19,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,29 Feb 2020
3169,20,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,800,26 Feb 2020
3170,21,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,25 Feb 2020
3171,22,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,24 Feb 2020
3172,23,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,27 Feb 2020
3173,24,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,25 Feb 2020
3174,25,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,800,29 Feb 2020
3175,26,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,28 Feb 2020
3176,27,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,500,500,26 Feb 2020
3177,28,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,25 Feb 2020
3178,29,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,600,600,24 Feb 2020
3179,30,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,29 Feb 2020
3180,31,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,200,400,300,28 Feb 2020
3181,32,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,27 Feb 2020
3182,33,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,26 Feb 2020
3183,34,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,600,500,25 Feb 2020
3184,35,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,24 Feb 2020
3185,36,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,18 Feb 2020
3186,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,17 Feb 2020
3187,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,16 Feb 2020
3188,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,600,15 Feb 2020
3189,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,14 Feb 2020
3190,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,13 Feb 2020
3191,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,12 Feb 2020
3192,43,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,900,800,10 Feb 2020
3193,44,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,14 Jan 2020
3194,45,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1200,1200,13 Jan 2020
3195,46,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,1000,1000,12 Jan 2020
3196,47,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,10 Jan 2020
3197,48,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,09 Jan 2020
3198,49,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1500,08 Jan 2020
3199,50,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1000,1000,07 Jan 2020
3200,1,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,1000,710,05 Nov 2020
3201,2,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,800,700,04 Nov 2020
3202,3,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,800,700,03 Nov 2020
3203,4,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,650,800,650,02 Nov 2020
3204,5,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,670,900,670,01 Nov 2020
3205,6,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1500,31 Oct 2020
3206,7,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1500,30 Oct 2020
3207,8,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,1800,1800,29 Oct 2020
3208,9,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1500,28 Oct 2020
3209,10,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,2000,27 Oct 2020
3210,11,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1500,26 Oct 2020
3211,12,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1500,03 Nov 2020
3212,13,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,1500,1500,23 Oct 2020
3213,14,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,28 Feb 2020
3214,15,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1750,27 Feb 2020
3215,16,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,2000,1600,26 Feb 2020
3216,17,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,25 Feb 2020
3217,18,Shimla,Shimla and Kinnaur(Rampur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1800,2000,1900,24 Feb 2020
3218,19,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,29 Feb 2020
3219,20,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,800,26 Feb 2020
3220,21,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,25 Feb 2020
3221,22,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,24 Feb 2020
3222,23,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,27 Feb 2020
3223,24,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,25 Feb 2020
3224,25,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,800,29 Feb 2020
3225,26,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,28 Feb 2020
3226,27,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,500,500,26 Feb 2020
